1,0.3969,4,0.7362,7,0.3339,10,0.302,13,0.7894,16,0.2091,19,0.494,22,0.4423,25,0.0252,28,0.9092,31,0.781,34,0.2567,37,0.736,40,0.1358,43,0.4926,46,0.7298,49,0.0954,52
1,0.1861,5,0.9967,7,0.6972,10,0.0692,13,0.8646,16,0.0664,19,0.4638,22,0.7037,25,0.3126,28,0.4533,31,0.8753,34,0.3444,37,0.3983,41,0.6883,45,0.3357,46,0.5714,49,0.9514,52
1,0.5807,5,0.38,7,0.8411,10,0.4637,13,0.6439,16,0.5244,19,0.5612,24,0.5138,25,0.5524,28,0.7912,31,0.3268,34,0.9746,37,0.636,41,0.4951,44,0.9287,46,0.0578,49,0.5462,52
1,0.4587,5,0.9405,7,0.5808,10,0.6005,13,0.9396,16,0.9076,19,0.6612,22,0.6037,25,0.2984,28,0.7676,31,0.5434,34,0.7535,37,0.2684,41,0.0828,44,0.6169,46,0.458,49,0.8795,52
1,0.9875,5,0.878,8,0.2451,10,0.2692,13,0.541,16,0.9186,19,0.9817,22,0.5661,25,0.1876,28,0.6013,31,0.7861,34,0.9472,37,0.5832,41,0.306,44,0.1781,46,0.8061,49,0.6368,52
1,0.9236,5,0.9383,7,0.0096,10,0.6908,13,0.53,16,0.2327,19,0.2595,22,0.6301,25,0.5079,28,0.6151,31,0.192,34,0.9289,37,0.3068,41,0.8258,44,0.4525,46,0.2967,49,0.5139,52
1,0.2884,5,0.2446,9,0.1468,10,0.9977,13,0.4382,16,0.1526,19,0.1512,22,0.4074,25,0.2004,28,0.3062,31,0.7923,34,0.2868,37,0.9874,41,0.3196,44,0.3908,46,0.9367,49,0.9769,52
1,0.4145,5,0.7095,9,0.7709,11,0.4677,13,0.8934,16,0.8274,19,0.0645,22,0.7763,25,0.5358,28,0.5643,31,0.5403,34,0.7798,37,0.8697,41,0.738,44,0.0354,46,0.3043,49,0.8841,52
1,0.2331,5,0.2369,9,0.0206,10,0.5614,13,0.8866,16,0.8492,19,0.6554,22,0.4016,25,0.4915,28,0.7901,31,0.5078,34,0.1396,37,0.699,41,0.136,44,0.0236,46,0.6285,49,0.4372,52
1,0.9774,5,0.6851,8,0.2229,10,0.198,13,0.4946,16,0.8403,19,0.5835,22,0.8217,25,0.9813,28,0.7609,31,0.5651,34,0.8173,37,0.0809,41,0.2078,44,0.0705,46,0.3247,49,0.4938,52
1,0.5151,5,0.0625,8,0.224,10,0.3063,13,0.3943,16,0.3936,19,0.4131,22,0.3415,25,0.1285,28,0.0097,31,0.1149,34,0.995,37,0.8527,41,0.8634,44,0.2886,46,0.3426,49,0.3527,52
1,0.4465,5,0.7949,8,0.2842,12,0.8909,13,0.9275,16,0.7276,19,0.1348,22,0.2856,25,0.092,28,0.4176,31,0.4942,34,0.8026,37,0.1448,41,0.8742,44,0.3024,46,0.4522,49,0.235,52
1,0.8987,5,0.6344,8,0.0399,12,0.6328,13,0.0631,16,0.6266,19,0.4138,22,0.423,25,0.4334,28,0.364,31,0.4205,34,0.9616,37,0.5199,41,0.9818,43,0.8737,46,0.7751,49,0.2706,52
1,0.6383,5,0.522,8,0.0744,12,0.8984,13,0.4366,16,0.9235,19,0.2629,22,0.3027,25,0.3794,28,0.4332,31,0.0304,34,0.7111,37,0.9956,41,0.3098,44,0.6434,46,0.5672,49,0.2222,52
1,0.388,5,0.5049,8,0.9337,12,0.0496,13,0.4499,16,0.285,19,0.2693,23,0.8306,25,0.1222,28,0.9627,31,0.0374,34,0.548,37,0.3156,41,0.9919,44,0.0984,46,0.0152,49,0.9025,52
1,0.9889,5,0.6823,8,0.5625,12,0.6787,13,0.3688,16,0.8776,19,0.7866,22,0.2788,25,0.306,28,0.6433,31,0.6018,34,0.5802,37,0.2833,41,0.1696,44,0.7847,46,0.2975,49,0.6586,52
1,0.7505,5,0.3622,8,0.5111,12,0.9854,14,0.466,16,0.4651,19,0.9014,22,0.0236,25,0.1059,28,0.4961,31,0.7931,34,0.6897,37,0.883,41,0.7336,44,0.3102,46,0.38,49,0.3188,52
1,0.2282,5,0.7238,8,0.3836,12,0.451,13,0.6922,16,0.2699,19,0.1274,22,0.8441,25,0.393,28,0.3811,31,0.7965,34,0.1159,37,0.0711,41,0.0094,44,0.92,46,0.7632,49,0.5533,52
1,0.6771,5,0.5812,7,0.356,10,0.6532,13,0.9362,16,0.6801,19,0.2555,22,0.9958,25,0.217,28,0.0143,31,0.0717,34,0.479,37,0.9644,41,0.0073,44,0.902,46,0.4452,49,0.3919,52
1,0.562,5,0.7793,7,0.8113,10,0.4213,13,0.8295,16,0.6158,19,0.8258,22,0.7379,25,0.0625,28,0.1148,31,0.3665,34,0.6675,37,0.45,41,0.6824,44,0.5628,46,0.7288,49,0.568,52
1,0.0563,5,0.4126,9,0.4605,11,0.699,13,0.5529,16,0.0128,19,0.092,22,0.5003,25,0.9537,28,0.3322,31,0.8655,34,0.0859,37,0.4734,41,0.9751,44,0.0972,46,0.393,49,0.1975,52
1,0.177,5,0.5509,9,0.9486,10,0.1097,13,0.0585,16,0.9714,19,0.9935,22,0.1847,25,0.2022,28,0.0856,31,0.5787,34,0.65,37,0.8685,41,0.1802,44,0.8533,46,0.0922,49,0.4023,52
1,0.708,5,0.0054,7,0.1879,10,0.3865,13,0.1706,16,0.0657,19,0.0508,22,0.5295,25,0.4858,28,0.045,31,0.4377,34,0.9512,37,0.1415,41,0.7003,44,0.9909,46,0.1621,49,0.7777,52
1,0.5559,5,0.6417,8,0.8619,10,0.2591,13,0.135,16,0.8116,19,0.8431,22,0.2719,25,0.1132,28,0.4986,31,0.276,34,0.1397,37,0.6605,41,0.1684,44,0.228,46,0.3775,49,0.2228,52
1,0.0251,5,0.3288,7,0.5132,10,0.1061,13,0.4794,16,0.7054,19,0.8825,22,0.4935,25,0.558,28,0.6173,31,0.868,34,0.2516,37,0.2712,41,0.1196,44,0.4201,46,0.9142,49,0.5027,52
3,0.2253,5,0.9769,9,0.1122,12,0.5755,13,0.4844,16,0.9549,19,0.7116,22,0.4835,25,0.9543,28,0.7022,31,0.6081,34,0.1051,37,0.8021,41,0.8218,44,0.3865,46,0.0962,49,0.9684,52
3,0.3018,5,0.1107,9,0.2878,12,0.9145,13,0.3724,16,0.9878,19,0.6797,22,0.3174,25,0.1803,28,0.0993,31,0.2677,34,0.8769,37,0.2728,41,0.8345,43,0.4087,46,0.4412,49,0.7132,52
1,0.8975,5,0.8315,9,0.3059,12,0.7074,13,0.2628,16,0.1903,19,0.2531,22,0.788,25,0.635,28,0.6729,31,0.1214,34,0.2471,37,0.1594,41,0.8445,44,0.7952,46,0.3782,49,0.8939,52
1,0.878,5,0.5361,9,0.1056,12,0.9009,13,0.0678,16,0.3223,19,0.6986,23,0.1437,25,0.0405,28,0.3426,31,0.1202,34,0.5753,37,0.7271,41,0.2604,44,0.3808,46,0.7812,49,0.9327,52
1,0.8118,5,0.2742,9,0.5243,12,0.4481,13,0.2959,16,0.0492,19,0.0437,22,0.9215,25,0.2947,28,0.339,31,0.4788,34,0.0777,37,0.6109,41,0.0847,44,0.9995,46,0.5881,49,0.9515,52
2,0.4824,5,0.3219,9,0.6187,12,0.5072,14,0.689,16,0.5818,19,0.0509,22,0.291,25,0.1415,28,0.4874,31,0.9078,34,0.6334,37,0.8118,41,0.9013,44,0.3618,46,0.1753,49,0.1592,52
1,0.0919,5,0.9993,9,0.3712,12,0.4216,13,0.9537,16,0.7213,19,0.0135,22,0.6268,25,0.964,28,0.1967,31,0.1239,34,0.8845,37,0.2861,41,0.5194,44,0.4711,46,0.3842,49,0.0422,52
1,0.2966,5,0.1388,9,0.085,12,0.8187,13,0.1292,16,0.5692,19,0.7369,22,0.2305,25,0.7647,28,0.9701,31,0.0551,34,0.5539,37,0.7161,41,0.1376,43,0.5483,46,0.6149,49,0.9673,52
1,0.8934,5,0.466,9,0.5987,12,0.4521,13,0.8395,16,0.0346,19,0.3836,23,0.5361,25,0.4872,28,0.4822,31,0.2856,34,0.3491,37,0.6468,41,0.8359,43,0.7909,46,0.9124,49,0.1481,52
1,0.1688,5,0.3466,9,0.805,12,0.3257,13,0.9276,16,0.4658,19,0.3907,22,0.791,25,0.152,28,0.9312,31,0.5804,34,0.0637,37,0.0305,41,0.7741,43,0.6566,46,0.1497,49,0.9885,52
1,0.1835,5,0.8656,9,0.8137,12,0.7868,14,0.956,16,0.5302,19,0.6024,22,0.1337,25,0.3076,28,0.5505,31,0.3292,34,0.6546,37,0.8732,41,0.085,43,0.289,46,0.2573,49,0.4706,52
1,0.3037,5,0.542,9,0.2157,12,0.8983,13,0.3584,16,0.8297,19,0.9143,22,0.3497,25,0.9766,28,0.1994,31,0.8692,34,0.163,37,0.7779,41,0.3904,43,0.6701,46,0.0018,49,0.4523,52
1,0.1966,5,0.2821,9,0.9007,12,0.1016,13,0.7057,16,0.0827,19,0.2585,22,0.4037,25,0.9236,28,0.9987,31,0.6347,34,0.402,37,0.3173,41,0.5083,44,0.165,46,0.5046,49,0.7474,52
1,0.7882,5,0.8153,9,0.6268,12,0.5788,13,0.3465,16,0.3227,19,0.5547,23,0.9618,25,0.3927,28,0.8823,31,0.8188,34,0.6222,37,0.6013,41,0.793,44,0.8153,46,0.1525,49,0.4261,52
1,0.8892,5,0.9813,9,0.6653,12,0.1854,13,0.2788,16,0.2922,19,0.0189,22,0.687,25,0.7697,28,0.233,31,0.2802,34,0.3865,37,0.9178,41,0.7746,44,0.6527,46,0.9531,49,0.183,52
1,0.9937,5,0.7685,9,0.5856,12,0.2161,14,0.7987,16,0.4452,19,0.3151,22,0.0882,25,0.0226,28,0.9079,31,0.1604,34,0.5135,37,0.9135,41,0.8834,44,0.5443,46,0.5372,49,0.6976,52
1,0.9756,5,0.6925,9,0.4613,12,0.8928,13,0.4071,16,0.5397,19,0.9903,22,0.1515,25,0.7797,28,0.9351,31,0.4423,34,0.2988,37,0.218,41,0.3421,44,0.0711,46,0.4709,49,0.3152,52
1,0.997,5,0.0525,9,0.0245,12,0.6333,13,0.2537,16,0.0355,19,0.2776,23,0.8656,26,0.73,28,0.9569,31,0.1399,34,0.4962,37,0.8404,41,0.7373,44,0.0684,46,0.6465,49,0.3571,52
1,0.26,5,0.9029,9,0.3701,12,0.5052,13,0.0452,16,0.2573,19,0.537,23,0.4826,25,0.4626,28,0.9392,31,0.8076,34,0.6821,37,0.9353,41,0.3318,44,0.5249,46,0.2934,49,0.1713,52
1,0.7199,5,0.8038,9,0.1547,12,0.7695,14,0.8057,16,0.9226,19,0.9226,23,0.0085,25,0.3458,28,0.9238,31,0.3345,34,0.8024,37,0.2731,41,0.676,44,0.685,46,0.0792,49,0.6782,52
1,0.148,5,0.5188,9,0.0277,12,0.3845,13,0.6075,16,0.1161,19,0.1668,23,0.8707,25,0.8026,28,0.8685,31,0.948,34,0.917,37,0.5582,41,0.6445,44,0.9811,46,0.4161,49,0.8318,52
1,0.9078,5,0.9595,9,0.3749,12,0.6251,13,0.9552,16,0.1245,19,0.4043,22,0.6092,25,0.1832,28,0.0172,31,0.5243,34,0.407,37,0.1692,41,0.1376,44,0.4931,46,0.8119,49,0.8826,52
1,0.6844,5,0.1883,9,0.1088,12,0.698,14,0.01,16,0.951,19,0.764,22,0.5213,25,0.7979,28,0.8009,31,0.0087,34,0.7552,37,0.6567,41,0.1659,44,0.7586,46,0.1628,49,0.3191,52
1,0.518,5,0.078,9,0.435,12,0.8566,13,0.3403,16,0.3263,19,0.6375,22,0.8718,25,0.0972,28,0.5981,31,0.0045,34,0.613,37,0.7631,41,0.3851,44,0.8787,46,0.0157,49,0.5383,52
1,0.6179,5,0.9471,9,0.8665,11,0.644,14,0.8763,16,0.986,19,0.4628,22,0.8526,25,0.4029,28,0.7521,31,0.0842,34,0.9591,37,0.457,41,0.3401,45,0.1115,46,0.4663,49,0.6344,52
1,0.0063,5,0.7037,9,0.9928,11,0.11,14,0.5103,16,0.0733,19,0.3145,22,0.1928,25,0.519,28,0.5872,31,0.531,34,0.098,37,0.9681,41,0.8319,44,0.1739,46,0.0631,49,0.6785,52
1,0.8609,5,0.1059,9,0.618,11,0.2062,14,0.1313,16,0.8303,19,0.2812,24,0.5635,25,0.2401,28,0.6756,31,0.8408,34,0.2657,37,0.9081,41,0.473,44,0.4198,46,0.8478,49,0.4528,52
1,0.3817,5,0.1869,9,0.6851,11,0.8771,14,0.6709,16,0.0986,19,0.5855,22,0.5506,25,0.628,28,0.7076,31,0.0903,34,0.3774,37,0.3288,41,0.5614,44,0.7441,46,0.4467,49,0.8736,52
1,0.57,5,0.7797,9,0.3954,11,0.7956,15,0.8533,16,0.1206,19,0.7002,22,0.6536,25,0.7348,28,0.3749,31,0.0944,34,0.4547,37,0.0878,41,0.3466,44,0.0766,46,0.6109,49,0.4042,52
1,0.6708,5,0.322,9,0.9649,11,0.1113,15,0.0347,16,0.2741,19,0.2899,22,0.6691,25,0.5912,28,0.0577,31,0.1844,34,0.2478,37,0.5797,41,0.129,43,0.7822,46,0.7381,49,0.7116,52
1,0.348,5,0.6292,9,0.0645,11,0.0303,15,0.5311,16,0.8493,19,0.9001,22,0.6063,25,0.3109,28,0.3243,31,0.494,34,0.5711,37,0.608,41,0.332,44,0.9249,46,0.6252,49,0.9653,52
1,0.169,5,0.5095,9,0.4389,11,0.8047,15,0.3075,16,0.3491,19,0.9646,23,0.0771,25,0.6116,28,0.729,31,0.0834,34,0.5072,37,0.2554,41,0.1163,44,0.9565,46,0.2162,49,0.2794,52
1,0.159,5,0.8469,9,0.7,11,0.062,15,0.8376,16,0.4667,19,0.1076,22,0.028,25,0.838,28,0.9959,31,0.817,34,0.8485,37,0.3112,41,0.0886,44,0.5033,46,0.8576,49,0.233,52
1,0.6553,5,0.8466,9,0.3762,11,0.0579,15,0.292,17,0.533,19,0.3175,22,0.2876,25,0.4116,28,0.8022,31,0.7742,34,0.808,37,0.5435,41,0.4353,44,0.4522,46,0.0151,49,0.8126,52
1,0.8155,5,0.7667,9,0.6588,11,0.0112,15,0.1315,16,0.2344,19,0.2732,22,0.7292,25,0.5939,28,0.9341,31,0.0629,34,0.4794,37,0.7518,41,0.6897,44,0.0677,46,0.7924,49,0.6831,52
1,0.8569,5,0.3965,9,0.1058,11,0.767,14,0.8892,16,0.8195,19,0.4885,22,0.3146,25,0.9578,28,0.1756,31,0.9897,34,0.2001,37,0.0151,41,0.7692,44,0.3088,46,0.8941,49,0.2854,52
1,0.1658,5,0.1036,9,0.3205,11,0.7983,13,0.4318,16,0.6336,19,0.2825,22,0.8833,25,0.7737,28,0.0294,31,0.9022,34,0.0938,37,0.9684,41,0.6152,44,0.232,46,0.984,49,0.1883,52
1,0.9502,5,0.8827,9,0.5662,12,0.7993,14,0.6135,16,0.4575,19,0.8156,22,0.4043,25,0.0485,28,0.966,31,0.7626,34,0.716,37,0.785,41,0.2483,44,0.7832,46,0.4321,49,0.5393,52
1,0.7385,5,0.534,9,0.283,12,0.3813,13,0.184,16,0.2286,19,0.1546,22,0.6335,25,0.4629,28,0.661,31,0.9829,34,0.0992,37,0.8205,41,0.9836,44,0.5187,46,0.3811,49,0.3142,52
3,0.6688,5,0.743,9,0.5715,10,0.2669,13,0.3688,16,0.4349,19,0.9379,22,0.3271,25,0.7079,28,0.0651,31,0.3446,34,0.6681,37,0.055,41,0.4607,44,0.4806,46,0.0034,49,0.3643,52
1,0.2909,5,0.1245,9,0.4726,10,0.4123,13,0.9389,16,0.4421,19,0.3425,22,0.8633,25,0.1013,28,0.8091,31,0.2425,34,0.1975,37,0.4299,41,0.7971,43,0.1698,46,0.8676,49,0.5671,52
1,0.5994,5,0.4609,9,0.9623,10,0.0268,13,0.138,16,0.1708,19,0.6867,22,0.0996,25,0.8127,28,0.7698,31,0.3346,34,0.726,37,0.5525,41,0.3099,44,0.7488,46,0.2919,49,0.1903,52
1,0.6869,5,0.8243,9,0.1966,10,0.629,13,0.6344,16,0.4217,19,0.8096,23,0.1552,25,0.0599,28,0.6558,31,0.7136,34,0.3765,37,0.9268,41,0.3233,44,0.9236,46,0.8618,49,0.6682,52
1,0.6268,5,0.8953,9,0.0819,10,0.9941,13,0.6406,16,0.8485,19,0.4554,22,0.5441,25,0.0781,28,0.1328,31,0.5609,34,0.6493,37,0.6024,41,0.9217,44,0.9027,46,0.6888,49,0.9131,52
1,0.7534,5,0.4593,9,0.7879,11,0.903,13,0.757,16,0.3129,19,0.6793,22,0.3857,25,0.3067,28,0.3245,31,0.0474,34,0.9531,37,0.9142,41,0.6862,44,0.3022,46,0.0432,49,0.52,52
1,0.7664,5,0.5729,9,0.782,10,0.8585,13,0.3507,16,0.3315,19,0.5873,22,0.2177,25,0.0771,28,0.025,31,0.1844,34,0.1152,37,0.2881,41,0.2288,44,0.2289,46,0.5286,49,0.5586,52
1,0.1379,5,0.6416,8,0.8504,12,0.5168,13,0.964,16,0.164,19,0.0895,22,0.3087,25,0.5534,28,0.6271,31,0.6427,34,0.802,37,0.3262,41,0.6623,44,0.6411,46,0.4441,49,0.6681,52
1,0.2964,5,0.6768,8,0.3461,12,0.8633,13,0.4926,16,0.9413,19,0.6567,22,0.1326,25,0.6239,28,0.6294,31,0.2829,34,0.5859,37,0.15,41,0.7596,43,0.2758,46,0.5691,49,0.4236,52
1,0.8231,5,0.6182,8,0.3345,12,0.3379,13,0.5729,16,0.1499,19,0.4169,22,0.6997,25,0.3335,28,0.2436,31,0.1203,34,0.6164,37,0.1975,41,0.9809,44,0.8,46,0.9452,49,0.6925,52
1,0.0241,5,0.479,8,0.5922,12,0.5818,13,0.7409,16,0.2288,19,0.2209,23,0.4674,25,0.0586,28,0.4626,31,0.7177,34,0.8026,37,0.0135,41,0.3264,44,0.2135,46,0.3654,49,0.8094,52
1,0.9223,5,0.8592,8,0.9731,12,0.3284,13,0.5672,16,0.125,19,0.9147,22,0.4475,25,0.3089,28,0.8683,31,0.5283,34,0.7275,37,0.5137,41,0.9937,44,0.6353,46,0.2417,49,0.5686,52
1,0.5105,5,0.1471,8,0.0326,12,0.9289,14,0.7198,16,0.6032,19,0.2659,22,0.063,25,0.0037,28,0.1596,31,0.8077,34,0.2648,37,0.897,41,0.9608,44,0.218,46,0.8767,49,0.9403,52
1,0.0238,5,0.1468,8,0.0602,12,0.8792,13,0.6659,16,0.77,19,0.702,22,0.8554,25,0.2724,28,0.4615,31,0.882,34,0.9179,37,0.956,41,0.0997,44,0.8922,46,0.1912,49,0.834,52
1,0.1079,5,0.808,8,0.2043,10,0.9777,13,0.6689,16,0.8899,19,0.1871,22,0.4347,25,0.1446,28,0.1397,31,0.5258,34,0.5516,37,0.1392,41,0.6337,44,0.1838,46,0.7,49,0.7783,52
1,0.5892,5,0.4542,7,0.6812,10,0.8825,13,0.1333,16,0.7789,19,0.86,22,0.2998,25,0.1947,28,0.1402,31,0.9108,34,0.9035,37,0.8687,41,0.5783,45,0.1061,46,0.0827,49,0.7481,52
1,0.008,5,0.7432,7,0.5515,10,0.2121,13,0.4824,16,0.3805,19,0.1597,24,0.9633,25,0.1837,28,0.3757,31,0.8652,34,0.5795,37,0.6565,41,0.5444,44,0.2487,46,0.724,49,0.6755,52
1,0.6687,5,0.0402,9,0.0353,10,0.7973,13,0.7397,16,0.7547,19,0.4819,22,0.819,25,0.449,28,0.3322,31,0.8893,34,0.1892,37,0.1403,41,0.7171,44,0.6824,46,0.8995,49,0.4113,52
1,0.9723,5,0.9673,8,0.7212,10,0.5657,13,0.7604,16,0.7452,19,0.9719,22,0.5393,25,0.0171,28,0.5482,31,0.7812,34,0.1044,37,0.1239,41,0.1212,44,0.5867,46,0.6447,49,0.3094,52
1,0.9397,5,0.7146,7,0.3026,10,0.0748,13,0.0837,16,0.9542,19,0.124,22,0.7804,25,0.0709,28,0.6714,31,0.2368,34,0.2724,37,0.7956,41,0.913,44,0.9366,46,0.2558,49,0.8945,52
1,0.8986,4,0.4759,7,0.5357,10,0.1266,13,0.2896,16,0.3017,19,0.669,22,0.3617,25,0.409,28,0.9093,31,0.8652,34,0.5504,37,0.8401,41,0.3383,44,0.6123,46,0.3899,49,0.8451,52
1,0.6688,4,0.348,7,0.3692,10,0.1303,13,0.9138,16,0.1065,19,0.7502,22,0.2993,25,0.2219,28,0.0487,31,0.7624,34,0.106,37,0.5191,41,0.6747,44,0.7548,46,0.3634,49,0.1002,52
1,0.743,4,0.4317,7,0.4257,10,0.0931,13,0.3123,16,0.1177,19,0.4115,22,0.5339,25,0.4532,28,0.1231,31,0.2372,34,0.2699,37,0.2529,41,0.3615,45,0.1889,46,0.543,49,0.6431,52
1,0.0707,4,0.9482,7,0.4745,10,0.6765,13,0.4654,16,0.0578,19,0.4603,22,0.8299,25,0.7924,28,0.2904,31,0.2368,34,0.6951,37,0.6756,41,0.6672,45,0.1527,47,0.5782,49,0.3626,52
1,0.6925,4,0.5373,7,0.0055,10,0.7115,13,0.3851,16,0.2353,19,0.4748,22,0.9558,25,0.0337,28,0.0651,31,0.4445,34,0.9171,37,0.8508,41,0.0575,45,0.5314,46,0.9083,49,0.071,52
1,0.7642,4,0.1942,7,0.7415,10,0.2852,13,0.7813,16,0.2083,19,0.1711,22,0.9675,25,0.9297,28,0.9013,31,0.2681,34,0.6318,37,0.069,41,0.2333,44,0.0954,46,0.1988,49,0.2244,52
1,0.3883,4,0.1403,7,0.9827,10,0.0545,13,0.8271,16,0.2504,19,0.558,22,0.3145,25,0.5113,28,0.073,31,0.5462,34,0.5024,37,0.5426,41,0.2342,44,0.4184,46,0.6198,49,0.6421,52
1,0.3788,4,0.7684,7,0.9751,10,0.515,13,0.8746,16,0.9915,19,0.8172,22,0.3924,25,0.0715,28,0.2563,31,0.4707,34,0.5197,37,0.3976,41,0.3703,44,0.9959,46,0.4888,49,0.1252,52
1,0.5211,4,0.2915,7,0.8826,10,0.5836,13,0.2507,16,0.397,19,0.5038,24,0.7254,25,0.471,28,0.8349,31,0.323,34,0.928,37,0.0769,41,0.038,44,0.0231,46,0.089,49,0.1716,52
1,0.748,4,0.6113,7,0.0051,10,0.6361,13,0.231,16,0.5934,19,0.2788,24,0.1135,26,0.227,28,0.7565,31,0.1354,34,0.3247,37,0.172,41,0.7308,44,0.94,46,0.9707,49,0.4431,52
1,0.4061,4,0.0085,7,0.9298,10,0.2635,13,0.8734,16,0.1692,19,0.816,24,0.4683,25,0.8293,28,0.402,31,0.9583,34,0.4712,37,0.5536,41,0.787,44,0.4386,46,0.2122,49,0.5877,52
1,0.826,4,0.4996,7,0.2429,10,0.1804,13,0.3299,16,0.7646,19,0.3917,22,0.5335,25,0.1911,28,0.9379,31,0.1288,34,0.5982,37,0.3485,41,0.3478,44,0.9379,46,0.4522,49,0.2921,52
1,0.7384,4,0.722,7,0.9359,10,0.8712,13,0.0512,16,0.583,19,0.3785,22,0.4142,25,0.4013,28,0.1907,31,0.2362,34,0.47,37,0.0879,41,0.8033,44,6.0E-4,46,0.8643,49,0.2157,52
1,0.383,4,0.3141,7,0.9681,10,0.9718,13,0.0999,16,0.0084,19,0.6425,22,0.0564,25,0.8825,28,0.9346,31,0.1631,34,0.3118,37,0.1823,41,0.9285,44,0.6334,46,0.7134,49,0.5889,52
1,0.5331,6,0.8857,7,0.8133,10,0.5011,13,0.2986,16,0.599,19,0.4874,22,0.0712,25,0.7709,28,0.2475,31,0.9251,34,0.2988,37,0.5489,41,0.3406,44,0.008,46,0.3576,49,0.3993,52
1,0.2339,6,0.4977,8,0.95,10,0.4035,13,0.2863,16,0.5351,19,0.0551,22,0.5158,25,0.2923,28,0.6096,31,0.0466,34,0.5252,37,0.1201,41,0.7653,44,0.1202,46,0.0487,49,0.013,52
1,0.7642,6,0.7694,7,0.4866,10,0.31,13,0.664,16,0.7429,19,0.7743,22,0.3727,25,0.0437,28,0.8844,31,0.4,34,0.6362,37,0.5329,41,0.7457,44,0.2052,46,0.1433,49,0.4973,52
1,0.1103,4,0.8471,7,0.1042,10,0.5698,13,0.6066,16,0.6076,19,0.9792,22,0.3211,25,0.8632,28,0.9665,31,0.881,34,0.3913,37,0.686,41,0.2663,44,0.2142,46,0.9859,49,0.8698,52
1,0.6576,4,0.2626,7,0.1926,10,0.771,13,0.6458,16,0.7051,19,0.8967,22,0.4976,25,0.5924,28,0.4683,31,0.9705,34,0.2039,37,0.8153,41,0.6907,44,0.537,46,0.7781,49,0.1644,52
1,0.2834,4,0.8531,7,0.2716,10,0.9861,13,0.7536,16,0.1975,19,0.0585,22,0.9624,25,0.8287,28,0.5383,31,0.3968,34,0.4645,37,0.7554,41,0.9046,45,0.8771,47,0.028,51,0.9823,53
1,0.1089,4,0.2446,7,0.0263,10,0.0497,13,0.3007,16,0.5262,19,0.8142,22,0.7168,25,0.4711,28,0.2454,31,0.4621,34,0.6988,37,0.5679,41,0.1465,45,0.0449,47,0.2118,51,0.3651,52
1,0.5963,4,0.1786,7,0.4451,10,0.493,13,0.0362,16,0.256,19,0.4661,22,0.674,25,0.6679,28,0.7694,31,0.0275,34,0.645,37,0.2398,41,0.5334,45,0.4839,47,0.3105,50,0.422,52
1,0.9929,4,0.8455,7,0.4883,10,0.4729,13,0.2571,16,0.4612,19,0.5148,22,0.2153,25,0.109,28,0.3121,31,0.7282,34,0.333,37,0.5268,41,0.1791,45,0.7044,47,0.0318,49,0.3588,52
1,0.825,4,0.1689,7,0.469,10,0.1699,13,0.133,16,0.7237,19,0.869,22,0.1942,25,0.4913,28,0.6046,31,0.6047,34,0.2327,37,0.4748,41,0.0068,45,0.1116,47,0.4167,49,0.1144,52
1,0.5118,4,0.1743,7,0.1006,10,0.2659,13,0.5634,16,0.1544,19,0.8368,24,0.0965,25,0.7508,28,0.4662,31,0.9438,34,0.8685,37,0.9546,41,0.0967,45,0.0067,47,0.7242,50,0.1461,52
1,0.2507,4,0.5129,7,0.5745,10,0.0348,13,0.4147,16,0.1024,19,0.5449,24,0.2322,26,0.7052,28,0.1927,31,0.768,34,0.0943,37,0.755,41,0.44,45,0.1123,47,0.8699,49,0.4685,52
1,0.1607,4,0.5573,7,0.5399,10,0.5565,13,0.3872,16,0.4943,19,0.0509,24,0.281,25,0.2572,28,0.3764,31,0.4496,34,0.8917,37,0.8028,41,0.1277,45,0.4723,47,0.1158,49,0.7397,52
1,0.0786,4,0.3502,7,0.951,10,0.6588,13,0.5257,16,0.4489,19,0.6997,22,0.7514,25,0.8239,28,0.2128,31,0.0021,34,0.6646,37,0.1958,41,0.0193,45,0.0698,47,0.3478,50,0.7533,52
1,0.9383,4,0.6807,7,0.1017,10,0.8643,13,0.9589,16,0.3024,19,0.8278,22,0.4513,25,0.2036,28,0.4077,31,0.7351,34,0.9679,37,0.8044,41,0.1023,45,0.007,47,0.2566,49,0.1526,52
1,0.2299,4,0.7932,7,0.3214,10,0.2577,13,0.4982,16,0.5533,19,0.8194,22,0.1574,25,0.0748,28,0.2473,31,0.53,34,0.0216,37,0.7561,41,0.724,45,0.1938,47,0.1087,49,0.1332,52
1,0.1379,6,0.97,7,0.5951,10,0.5289,13,0.9678,16,0.7176,19,0.0465,22,0.9951,25,0.5557,28,0.0904,31,0.9115,34,0.8579,37,0.1388,41,0.4509,45,0.4919,47,0.6425,50,0.0313,52
1,0.6124,6,0.9523,8,0.7495,10,0.8507,13,0.3886,16,0.5967,19,0.0417,22,0.8314,25,0.812,28,0.1979,31,0.2739,34,0.5481,37,0.8305,41,0.8485,45,0.5897,47,0.4292,49,0.5438,52
1,0.3537,6,0.0582,7,0.9653,10,0.9464,13,0.6933,16,0.7384,19,0.1404,22,0.0134,25,0.4787,28,0.1242,31,0.7016,34,0.2238,37,0.3269,41,0.5469,45,0.375,47,0.8316,49,0.3759,52
